year,location,sqft,amenities,real_estate_type,crime_rates,area,Population,GDP (in crores),Fixed Deposit Interest Rate (% p.a.),Literacy Rate (%),Development Rate,HF,Area-wise Price,price
2021,Althan,2156,3,Apartment,6.52,Area3,7490000,16590,5.35,86.15,66.79,4099.43,462.98363622259933,14102138.81
2021,Ghod Dod Road,2251,2,Apartment,4.52,Area2,7490000,16590,5.35,86.15,66.79,5913.34,472.98363622259933,13935456.03
2021,Vesu,2071,1,Villa,2.52,Area1,7490000,16590,5.35,86.15,66.79,10606.46,699.475454333899,49268572.17
2021,Katargam,2749,5,Villa,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,47759311.4
2021,Piplod,1780,3,Villa,6.52,Area3,7490000,16590,5.35,86.15,66.79,4099.43,462.98363622259933,29554717.91
2021,Udhna,1153,7,House,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,15452841.27
2021,Varachha,2710,7,Villa,6.52,Area3,7490000,16590,5.35,86.15,66.79,4099.43,462.98363622259933,50450316.04
2021,Katargam,2686,5,Villa,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,46664790.98
2021,Varachha,1028,6,Apartment,6.52,Area3,7490000,16590,5.35,86.15,66.79,4099.43,462.98363622259933,8275723.53
2021,Katargam,1809,5,Apartment,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,13469302.24
2021,Vesu,2462,4,Villa,2.52,Area1,7490000,16590,5.35,86.15,66.79,10606.46,699.475454333899,64238464.18
2021,Pal,2428,6,Villa,2.52,Area1,7490000,16590,5.35,86.15,66.79,10606.46,699.475454333899,67077885.95
2021,Vesu,2880,7,Apartment,2.52,Area1,7490000,16590,5.35,86.15,66.79,10606.46,699.475454333899,37572456.71
2021,Pal,2738,1,House,2.52,Area1,7490000,16590,5.35,86.15,66.79,10606.46,699.475454333899,44124614.3
2021,Sachin,1407,10,Villa,10.52,Area5,7490000,16590,5.35,86.15,66.79,2540.71,226.49181811129966,13786567.7
2021,Sarthana,1531,10,House,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,22798785.77
2021,Sachin,1459,6,Villa,10.52,Area5,7490000,16590,5.35,86.15,66.79,2540.71,226.49181811129966,12866483.33
2021,Ghod Dod Road,1644,8,Apartment,4.52,Area2,7490000,16590,5.35,86.15,66.79,5913.34,472.98363622259933,15266474.71
2021,Katargam,1700,1,Apartment,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,9282327.32
2021,Adajan,1207,8,Villa,2.52,Area1,7490000,16590,5.35,86.15,66.79,10606.46,699.475454333899,35198086.18
2021,Bhestan,1300,1,House,10.52,Area5,7490000,16590,5.35,86.15,66.79,2540.71,226.49181811129966,6687514.18
2021,Sarthana,1746,9,Villa,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,33800577.36
2021,Piplod,1511,8,Apartment,6.52,Area3,7490000,16590,5.35,86.15,66.79,4099.43,462.98363622259933,13684528.73
2021,Varachha,1425,2,Villa,6.52,Area3,7490000,16590,5.35,86.15,66.79,4099.43,462.98363622259933,22943396.94
2021,Sarthana,2853,10,Apartment,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,28323507.86
2021,Sachin,1113,10,Apartment,10.52,Area5,7490000,16590,5.35,86.15,66.79,2540.71,226.49181811129966,5452896.18
2021,Bhestan,2578,5,House,10.52,Area5,7490000,16590,5.35,86.15,66.79,2540.71,226.49181811129966,15787922.67
2021,Athwa,1653,8,Apartment,4.52,Area2,7490000,16590,5.35,86.15,66.79,5913.34,472.98363622259933,15350050.3
2021,Udhna,2169,9,Apartment,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,20456363.17
2021,Athwa,2597,10,House,4.52,Area2,7490000,16590,5.35,86.15,66.79,5913.34,472.98363622259933,40193668.71
2021,Sachin,1935,1,Villa,10.52,Area5,7490000,16590,5.35,86.15,66.79,2540.71,226.49181811129966,14694158.91
2021,Ghod Dod Road,1122,10,House,4.52,Area2,7490000,16590,5.35,86.15,66.79,5913.34,472.98363622259933,17365150.67
2021,Udhna,2528,4,Villa,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,42664951.76
2021,City Light,1962,8,House,4.52,Area2,7490000,16590,5.35,86.15,66.79,5913.34,472.98363622259933,28341411.68
2021,Katargam,2439,8,House,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,33898860.82
2021,Vesu,1650,9,Apartment,2.52,Area1,7490000,16590,5.35,86.15,66.79,10606.46,699.475454333899,24058343.91
2021,Piplod,1741,3,Apartment,6.52,Area3,7490000,16590,5.35,86.15,66.79,4099.43,462.98363622259933,11387673.31
2021,Dindoli,1632,6,Apartment,10.52,Area5,7490000,16590,5.35,86.15,66.79,2540.71,226.49181811129966,6396497.08
2021,Sachin,2274,10,Apartment,10.52,Area5,7490000,16590,5.35,86.15,66.79,2540.71,226.49181811129966,11140957.69
2021,Katargam,2009,3,House,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,22936283.34
2021,Katargam,2281,2,House,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,24909398.37
2021,Sachin,1566,7,Apartment,10.52,Area5,7490000,16590,5.35,86.15,66.79,2540.71,226.49181811129966,6521428.66
2021,Sarthana,2694,4,House,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,32094019.0
2021,Athwa,1131,8,Apartment,4.52,Area2,7490000,16590,5.35,86.15,66.79,5913.34,472.98363622259933,10502665.99
2021,Athwa,2975,3,House,4.52,Area2,7490000,16590,5.35,86.15,66.79,5913.34,472.98363622259933,35300369.42
2021,Dindoli,2255,8,Apartment,10.52,Area5,7490000,16590,5.35,86.15,66.79,2540.71,226.49181811129966,9943084.27
2021,Althan,1561,5,House,6.52,Area3,7490000,16590,5.35,86.15,66.79,4099.43,462.98363622259933,19635220.74
2021,Sarthana,2838,10,Apartment,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,28174593.51
2021,Sachin,2026,4,Villa,10.52,Area5,7490000,16590,5.35,86.15,66.79,2540.71,226.49181811129966,16874092.56
2021,Pal,1229,1,Villa,2.52,Area1,7490000,16590,5.35,86.15,66.79,10606.46,699.475454333899,29237602.7
2021,Udhna,1006,5,Villa,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,17477579.94
2021,Sachin,2204,6,Villa,10.52,Area5,7490000,16590,5.35,86.15,66.79,2540.71,226.49181811129966,19436414.84
2021,Varachha,1916,6,Villa,6.52,Area3,7490000,16590,5.35,86.15,66.79,4099.43,462.98363622259933,34704906.75
2021,Piplod,2767,7,Apartment,6.52,Area3,7490000,16590,5.35,86.15,66.79,4099.43,462.98363622259933,23667422.12
2021,Vesu,2599,4,Apartment,2.52,Area1,7490000,16590,5.35,86.15,66.79,10606.46,699.475454333899,27923027.16
2021,Vesu,2777,10,House,2.52,Area1,7490000,16590,5.35,86.15,66.79,10606.46,699.475454333899,63933034.49
2021,Pal,1000,10,Villa,2.52,Area1,7490000,16590,5.35,86.15,66.79,10606.46,699.475454333899,30696451.56
2021,Katargam,1404,1,House,8.52,Area4,7490000,16590,5.35,86.15,66.79,3137.12,457.98363622259933,14635301.54
2022,Udhna,2620,10,House,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,40967440.71
2022,Pal,2896,10,House,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,70008308.02
2022,Athwa,2414,8,Villa,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,49637447.57
2022,Vesu,2133,5,Apartment,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,25781719.79
2022,Sarthana,2527,8,House,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,36879036.07
2022,Sachin,2787,9,Apartment,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,13626246.03
2022,Udhna,1484,10,Apartment,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,15469639.19
2022,Sarthana,1969,5,Apartment,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,15394063.12
2022,Dindoli,1643,2,Apartment,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,5073462.63
2022,Althan,2971,1,Apartment,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,17259463.06
2022,Ghod Dod Road,2857,5,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,38649050.41
2022,Katargam,2970,3,Apartment,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,20124082.52
2022,Vesu,2892,1,Villa,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,72241998.51
2022,Varachha,2517,10,Apartment,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,26585519.73
2022,Piplod,1793,4,Villa,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,32195201.71
2022,Varachha,2048,6,House,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,28121290.32
2022,Piplod,2801,5,House,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,36981545.88
2022,City Light,2638,3,Apartment,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,18556955.34
2022,Adajan,1599,9,House,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,37365967.44
2022,Vesu,2969,6,Villa,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,86127624.24
2022,Udhna,1581,3,House,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,18952914.08
2022,City Light,1345,9,Apartment,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,13828162.17
2022,Katargam,2517,8,Villa,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,49852058.96
2022,Varachha,1796,5,Apartment,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,14227530.82
2022,Sarthana,1640,9,Apartment,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,16241036.29
2022,Varachha,1340,6,House,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,18399672.38
2022,Dindoli,2170,1,House,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,11726399.48
2022,Piplod,2668,4,House,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,33816527.61
2022,Sarthana,2296,5,Villa,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,41884777.8
2022,Katargam,1146,6,Villa,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,21503215.44
2022,Sachin,2145,1,Apartment,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,6071634.75
2022,Bhestan,1269,10,House,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,9796445.65
2022,Althan,2422,4,House,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,30698511.94
2022,Bhestan,1396,4,Villa,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,12213777.16
2022,Dindoli,2570,8,House,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,18517263.7
2022,Vesu,2268,1,House,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,38378863.88
2022,Piplod,1500,8,Apartment,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,14259217.97
2022,Adajan,2873,3,Apartment,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,30095997.88
2022,Katargam,2048,5,Villa,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,37360638.04
2022,Pal,2282,7,Villa,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,68037309.84
2022,Athwa,2946,2,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,35070665.11
2022,Udhna,2941,9,House,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,44453842.88
2022,Adajan,2286,10,Villa,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,73682777.22
2022,Bhestan,1196,8,Villa,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,11695005.57
2022,Dindoli,1070,10,Apartment,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,5506801.6
2022,Vesu,2041,10,Apartment,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,32892945.83
2022,Sarthana,2004,7,Apartment,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,17756727.36
2022,Sarthana,1993,7,Villa,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,38434860.63
2022,Adajan,2639,4,House,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,51036443.33
2022,Pal,2732,1,Villa,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,68245207.44
2022,Vesu,1013,3,Apartment,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,10611641.44
2022,Sarthana,1440,2,House,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,16512067.71
2022,Althan,2573,1,Apartment,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,14947357.27
2022,Dindoli,1990,2,House,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,11265783.83
2022,Varachha,2253,9,Villa,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,46404248.36
2022,Varachha,2152,5,House,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,28412812.11
2022,Althan,1550,3,Villa,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,27013296.27
2022,Pal,2257,3,House,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,41830125.2
2022,Pal,1035,4,Villa,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,28356265.64
2022,Bhestan,2071,5,Villa,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,18652360.47
2022,Katargam,1107,2,Villa,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,18463493.89
2022,Pal,1198,7,House,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,26064557.22
2022,Bhestan,2748,2,Villa,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,22628322.69
2022,Katargam,2813,2,Villa,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,46917622.68
2022,Vesu,2468,3,Apartment,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,25853436.4
2022,Sarthana,1264,1,House,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,13835111.27
2022,Pal,2899,9,Villa,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,91105079.57
2022,Udhna,1549,1,Apartment,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,8880969.75
2022,Dindoli,2762,4,Apartment,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,9950327.3
2022,City Light,1192,4,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,15480182.49
2022,Udhna,1673,6,House,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,22671777.81
2022,Varachha,2807,9,House,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,42990485.96
2022,City Light,2352,1,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,26726690.91
2022,Athwa,1284,3,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,15980171.6
2022,Athwa,1873,2,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,22297133.66
2022,Vesu,1081,2,Apartment,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,10452897.92
2022,Udhna,1878,3,Apartment,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,12724924.9
2022,Athwa,1710,10,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,27759135.96
2022,Athwa,1575,3,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,19601846.01
2022,Ghod Dod Road,2140,1,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,24317652.44
2022,City Light,2978,7,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,43508793.11
2022,Dindoli,1717,5,Apartment,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,6627461.46
2022,Piplod,1070,1,House,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,11866838.07
2022,Bhestan,1994,7,Villa,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,18985084.51
2022,Althan,1943,3,Villa,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,33862473.97
2022,Adajan,1965,5,Apartment,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,23751092.07
2022,Varachha,1112,9,House,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,17030787.45
2022,Althan,1593,7,Apartment,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,14301995.63
2022,Althan,1211,2,House,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,14070151.31
2022,Ghod Dod Road,2423,5,Villa,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,45889152.54
2022,Pal,1910,6,House,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,40016258.93
2022,Piplod,2031,9,Villa,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,41831792.46
2022,Pal,1197,8,Villa,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,36652830.32
2022,Sachin,2998,6,House,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,20058138.84
2022,Athwa,2278,8,Apartment,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,22187828.68
2022,Dindoli,2785,9,Villa,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,27949591.39
2022,Sachin,2398,5,Apartment,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,9256058.58
2022,City Light,2662,6,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,37451565.66
2022,Varachha,2713,9,Apartment,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,27222959.59
2022,Athwa,2188,7,Villa,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,43806405.67
2022,Adajan,2681,6,Apartment,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,34565796.28
2022,Varachha,1927,7,Apartment,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,17300656.36
2022,Udhna,1393,3,Apartment,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,9438669.01
2022,Pal,2515,2,Apartment,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,24319184.35
2022,Athwa,2949,2,Villa,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,51063823.44
2022,Varachha,2405,4,House,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,30483039.31
2022,Dindoli,1239,10,Apartment,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,6376567.46
2022,Varachha,1322,3,Villa,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,23039727.53
2022,Katargam,2423,8,House,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,35361260.15
2022,Piplod,2766,6,Apartment,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,23372442.62
2022,Varachha,2597,4,Villa,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,46631867.73
2022,Athwa,2810,8,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,42574830.75
2022,Varachha,1418,4,Villa,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,25461682.11
2022,Althan,2823,10,House,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,44726413.71
2022,Adajan,2411,3,Villa,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,64112235.39
2022,Udhna,1817,4,Apartment,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,13258648.31
2022,Vesu,2947,1,House,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,49868832.39
2022,Dindoli,2991,2,Apartment,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,9235987.06
2022,Dindoli,1455,7,Apartment,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,6364987.74
2022,Pal,1144,6,House,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,23967853.52
2022,Sachin,2320,7,Apartment,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,10148983.88
2022,Athwa,2500,3,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,31114041.29
2022,Ghod Dod Road,2145,5,House,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,29017225.46
2022,Sarthana,1905,1,Apartment,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,10922044.78
2022,Sachin,1103,3,House,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,6528133.17
2022,City Light,1728,10,Apartment,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,18700891.6
2022,Piplod,2496,6,Apartment,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,21090967.74
2022,Athwa,1616,1,Villa,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,27107635.0
2022,Udhna,2414,2,Villa,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,40262759.03
2022,Bhestan,1748,6,Villa,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,16193084.63
2022,Katargam,2907,7,Villa,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,56061284.42
2022,Ghod Dod Road,2085,5,Apartment,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,16923332.89
2022,City Light,1866,4,Apartment,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,14136055.9
2022,Athwa,1983,8,Apartment,4.26,Area2,7784000,19440,5.35,86.7,81.55,9388.77,493.8129693809732,19314514.6
2022,Katargam,1557,2,Apartment,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,9738367.2
2022,Dindoli,2388,3,House,10.26,Area5,7784000,19440,5.35,86.7,81.55,3898.26,236.9064846904866,14133437.9
2022,Vesu,1483,10,Villa,2.26,Area1,7784000,19440,5.35,86.7,81.55,17697.42,730.7194540714598,47800331.86
2022,Varachha,2183,2,Villa,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,36892293.73
2022,Sarthana,1284,5,Apartment,8.26,Area4,7784000,19440,5.35,86.7,81.55,4842.15,478.8129693809732,10038586.62
2022,Althan,2619,7,House,6.26,Area3,7784000,19440,5.35,86.7,81.55,6389.16,483.8129693809732,37344891.88
