year,location,sqft,amenities,real_estate_type,HF,price
2019,1,2552,3,3,455163.76,58363066.87
2019,2,1212,9,1,274543.22,10751706.09
2019,5,2868,4,3,125334.95,21539013.4
2019,3,1527,2,1,196547.99,8329201.13
2019,3,1500,3,1,196547.99,8863753.66
2019,2,2703,9,3,274543.22,49218890.1
2019,1,2712,10,2,455163.76,56383812.11
2019,3,2627,7,3,196547.99,44181948.32
2019,2,1556,6,1,274543.22,11623869.85
2019,2,2652,2,1,274543.22,14858532.86
2019,2,2248,9,3,274543.22,40933801.31
2019,2,1880,5,2,274543.22,21944163.03
2019,4,1877,6,2,153063.92,21865044.56
2019,3,2382,7,3,196547.99,40061439.24
2019,3,2973,10,3,196547.99,54055260.8
2019,3,1014,1,2,196547.99,9679219.0
2019,3,2735,9,3,196547.99,48484732.53
2019,3,1529,3,1,196547.99,9035119.57
2019,2,1506,4,3,274543.22,23906998.38
2019,1,2296,10,3,455163.76,63646623.7
2019,4,2966,1,3,153063.92,41195102.39
2019,2,1218,10,2,274543.22,17060419.52
2019,4,1627,5,2,153063.92,18223857.37
2019,4,2889,1,1,153063.92,14238130.63
2019,3,2634,7,3,196547.99,44299677.15
2019,4,2361,5,2,153063.92,26445314.84
2019,4,2608,5,1,153063.92,17527161.66
2019,2,1977,9,3,274543.22,35999166.01
2019,5,1789,10,1,125334.95,7903292.92
2019,2,2126,1,1,274543.22,10918855.25
2019,2,2156,6,1,274543.22,16106081.87
2019,3,2144,10,3,196547.99,38982334.05
2019,4,2562,4,2,153063.92,27548827.09
2019,4,1442,4,2,153063.92,15505623.99
2019,2,1731,2,1,274543.22,9698386.27
2019,4,1721,4,1,153063.92,10794975.28
2019,5,2254,8,2,125334.95,13940542.84
2019,1,2574,3,1,455163.76,23189713.87
2019,2,2805,8,3,274543.22,49766560.38
2019,2,1000,9,3,274543.22,18208986.35
2019,5,1266,7,2,125334.95,7550317.46
2019,3,2612,2,1,196547.99,14247461.27
2019,2,2963,4,2,274543.22,33201985.57
2019,4,1116,4,2,153063.92,12000191.66
2019,3,1709,2,3,196547.99,24858510.78
2019,3,1856,10,2,196547.99,25309425.84
2019,3,2945,9,1,196547.99,25434427.5
2019,3,1681,3,1,196547.99,9933313.27
2019,4,1815,3,2,153063.92,18703255.71
2019,2,2489,7,1,274543.22,19755816.39
2019,4,2374,5,2,153063.92,26590926.49
2019,2,2604,10,3,274543.22,48632000.46
2019,2,1018,9,2,274543.22,13783735.77
2019,3,2637,7,3,196547.99,44350132.36
2019,2,1377,10,1,274543.22,12858345.74
2019,5,1930,8,3,125334.95,16199762.52
2019,1,2447,7,2,455163.76,45786898.75
2019,3,2595,9,1,196547.99,22411660.22
2019,1,1502,1,3,455163.76,32268228.36
2019,3,2179,7,1,196547.99,16837950.1
2019,3,2548,8,3,196547.99,44011491.52
2019,1,2339,9,2,455163.76,47007993.6
2019,5,2209,4,3,125334.95,16589846.79
2019,2,1453,4,2,274543.22,16281635.18
2019,5,2696,6,3,125334.95,21438289.49
2019,1,1069,4,1,455163.76,10371683.04
2019,2,1465,4,1,274543.22,9576059.23
2019,5,2850,3,3,125334.95,20774306.86
2019,3,2784,6,1,196547.99,20247540.67
2019,5,1579,8,3,125334.95,13253588.09
2019,5,2233,5,3,125334.95,17263327.51
2019,2,1997,3,1,274543.22,12121115.25
2019,2,1878,5,1,274543.22,13152490.91
2019,2,2814,6,3,274543.22,47298542.38
2019,1,1872,2,1,455163.76,15567919.8
2019,4,2759,5,2,153063.92,30903271.35
2019,2,1706,1,1,274543.22,8761790.71
2019,2,1847,5,3,274543.22,30182562.11
2019,2,1759,8,3,274543.22,31208335.01
2019,2,1788,2,3,274543.22,26713983.66
2019,3,2694,2,3,196547.99,39185973.11
2019,2,1213,9,3,274543.22,22087500.44
2019,3,1986,1,2,196547.99,18957523.6
2019,5,2606,5,1,125334.95,8634424.83
2019,1,1528,1,3,455163.76,32826799.56
2019,4,1539,7,2,153063.92,18617232.83
2019,2,1266,10,3,274543.22,23643668.43
2019,4,2865,8,1,153063.92,23105207.73
2019,3,1282,5,2,196547.99,14568374.61
2019,3,1314,7,1,196547.99,10153770.73
2019,5,1674,3,3,125334.95,12202171.82
2019,5,2687,3,3,125334.95,19586162.29
2019,5,2734,1,3,125334.95,18720952.72
2019,3,2450,8,1,196547.99,20045719.82
2019,4,1608,10,3,153063.92,28817664.56
2019,4,2118,7,2,153063.92,25621376.95
2019,2,1842,10,1,274543.22,17200488.64
2019,4,1838,4,3,153063.92,27998655.07
2019,1,2845,10,2,455163.76,59148947.44
2019,5,2600,1,1,125334.95,6317333.08
2019,4,2704,3,2,153063.92,27864244.32
2019,3,1479,10,2,196547.99,20168448.72
2019,1,1528,8,3,455163.76,40239302.68
2019,5,1510,1,2,125334.95,7004287.83
2019,3,1553,4,1,196547.99,9882858.06
2019,2,1696,4,3,274543.22,26923153.56
2019,5,2750,1,3,125334.95,18830512.06
2019,4,2971,4,2,153063.92,31946746.8
2019,3,2011,6,3,196547.99,32907708.21
2019,4,2327,3,1,153063.92,13553531.88
2019,2,1463,5,3,274543.22,23907465.28
2019,4,2363,9,2,153063.92,30702551.3
2019,5,2767,2,2,125334.95,13446200.48
2019,5,1808,7,2,125334.95,10782759.85
2019,1,2111,2,2,455163.76,32185066.39
2019,2,2014,6,1,274543.22,15045291.69
2019,3,1786,10,1,196547.99,16236578.5
2019,5,1244,4,2,125334.95,6594765.61
2019,5,1354,4,2,125334.95,7177904.05
2019,1,2894,9,3,455163.76,78217985.95
2019,4,1984,1,1,153063.92,9777933.95
2019,3,2246,5,1,196547.99,15313839.02
2019,4,1743,10,1,153063.92,15618529.02
2019,5,2033,9,3,125334.95,17513370.2
2019,3,1440,2,2,196547.99,14400190.57
2019,5,1877,4,2,125334.95,9950462.26
2019,4,1036,10,3,153063.92,18566604.78
2019,5,2514,6,1,125334.95,8884909.29
2019,2,2472,7,3,274543.22,42704275.06
2019,1,2959,1,3,455163.76,63569698.88
2019,5,1604,6,2,125334.95,9211820.24
2019,5,2088,3,3,125334.95,15219913.23
2019,3,2909,9,1,196547.99,25123514.29
2019,3,2373,4,1,196547.99,15101108.93
2019,3,1288,5,3,196547.99,20491180.26
2019,4,2716,2,3,153063.92,38939690.03
2019,1,1631,3,3,455163.76,37300220.24
2019,2,2109,4,3,274543.22,33479322.44
2019,1,2053,4,3,455163.76,48373928.87
2019,4,2208,4,3,153063.92,33634945.8
2019,3,1455,2,3,196547.99,21163916.44
2019,3,1439,6,3,196547.99,23547584.34
2019,2,1167,1,2,274543.22,11442246.88
2019,5,2389,7,3,125334.95,19524756.04
2019,5,1942,1,1,125334.95,4718561.86
2019,4,2573,10,2,153063.92,34583885.69
2019,1,1300,9,1,455163.76,17117504.41
2019,2,1146,3,1,274543.22,6955832.78
2019,1,1840,5,1,455163.76,19127251.89
2019,5,1505,7,1,125334.95,5651362.48
2019,2,1323,10,3,274543.22,24708193.78
2019,5,1744,8,3,125334.95,14638541.88
2019,1,2539,4,1,455163.76,24633959.99
2019,2,2913,1,2,274543.22,28561495.43
2019,2,1159,3,3,274543.22,17857412.84
2019,1,2791,8,1,455163.76,34815756.55
2019,5,2191,4,2,125334.95,11615057.43
2019,3,2198,3,2,196547.99,22979395.01
2019,1,2983,10,3,455163.76,82690713.63
2019,5,1029,9,1,125334.95,4318537.73
2019,2,1990,6,2,274543.22,24157255.22
2019,1,2289,4,3,455163.76,53934692.24
2019,2,1824,2,1,274543.22,10219443.41
2019,2,1414,6,2,274543.22,17165004.46
2019,1,2053,7,1,455163.76,24186964.43
2019,4,1180,8,2,153063.92,14803103.81
2019,2,2164,5,1,274543.22,15155479.41
2019,5,1413,4,2,125334.95,7490678.3
2019,5,2405,5,2,125334.95,13280757.04
2019,5,2150,5,1,125334.95,7123566.15
2019,4,2826,8,2,153063.92,35452179.13
2019,1,2495,6,2,455163.76,44955972.12
2019,1,2914,1,3,455163.76,62602941.04
2019,4,1289,2,1,153063.92,6930218.21
2019,2,2129,1,3,274543.22,30814740.77
2019,3,1130,2,2,196547.99,11300149.54
2019,3,1286,1,2,196547.99,12275616.99
2019,3,2324,3,3,196547.99,34860461.33
2019,2,2604,1,1,274543.22,13373800.13
2019,5,2034,3,2,125334.95,10333478.19
2019,5,1024,9,2,125334.95,6559423.89
2019,5,1793,1,1,125334.95,4356530.08
2019,2,1317,6,3,274543.22,22136524.63
2019,5,1920,2,1,125334.95,5089208.19
2019,1,2954,3,2,455163.76,47084918.41
2019,3,1323,10,3,196547.99,24054863.78
2019,1,2481,2,1,455163.76,20632483.46
2019,4,1823,2,3,153063.92,26136618.16
2019,2,1540,10,2,274543.22,21570645.37
2019,1,1905,6,2,455163.76,34325100.95
2019,2,2976,3,1,274543.22,18063314.46
2019,1,2330,2,1,455163.76,19376737.79
2019,5,2491,6,2,125334.95,14305887.91
2019,5,1462,9,1,125334.95,6135764.97
2019,4,2094,5,1,153063.92,14072805.41
2019,2,1803,9,3,274543.22,32830802.38
2019,2,1002,5,1,274543.22,7017463.2
2019,5,1836,6,3,125334.95,14599665.99
2019,2,2450,8,2,274543.22,32029140.09
2019,5,2020,6,1,125334.95,7139028.15
2019,3,1260,6,1,196547.99,9163757.63
2019,5,2045,2,3,125334.95,14454764.92
2019,1,1378,3,3,455163.76,31514226.55
2019,1,2242,2,2,455163.76,34182339.58
2019,3,2502,5,3,196547.99,39805072.22
2019,1,1039,5,3,455163.76,25201540.4
2019,1,1460,9,3,455163.76,39460352.28
2019,4,2713,2,3,153063.92,38896678.59
2019,5,1472,7,3,125334.95,12030322.69
2019,2,1703,3,3,274543.22,26239149.33
2019,2,2234,3,1,274543.22,13559625.17
2019,4,1573,10,2,153063.92,21142810.8
2019,5,2114,3,2,125334.95,10739908.01
2019,5,2082,10,3,125334.95,18395367.09
2019,4,2530,6,2,153063.92,29471796.87
2019,5,2564,6,2,125334.95,14725129.1
2019,3,1442,2,1,196547.99,7865558.63
2019,5,2938,9,1,125334.95,12330285.56
2019,1,1480,9,3,455163.76,40000905.05
2019,3,2311,7,2,196547.99,28362648.06
2019,5,1558,10,1,125334.95,6882800.66
2019,5,2219,3,3,125334.95,16174802.43
2019,1,2250,8,3,455163.76,59252899.89
2019,1,1688,4,2,455163.76,28075479.3
2019,3,1885,4,1,196547.99,11995613.29
2019,5,1063,6,2,125334.95,6104840.97
2019,1,1349,7,1,455163.76,15892944.48
2019,3,1266,4,2,196547.99,13811091.86
2019,2,1252,9,1,274543.22,11106547.88
2019,2,2944,3,3,274543.22,45359985.68
2019,1,2192,9,3,455163.76,59244583.69
2019,4,2163,2,2,153063.92,21320232.99
2019,3,2723,1,3,196547.99,38370053.22
2019,5,1960,3,3,125334.95,14286891.73
2019,4,1919,10,3,153063.92,34391230.28
2019,2,1146,7,3,274543.22,19797370.23
2019,1,2588,3,3,455163.76,59186370.32
2019,3,2391,10,1,196547.99,21736651.29
2019,3,2774,2,2,196547.99,27740367.1
2019,3,2480,6,3,196547.99,40582355.23
2019,4,2410,3,3,153063.92,35632289.53
2019,4,2190,10,3,153063.92,39247938.68
2019,1,2910,7,2,455163.76,54450296.43
2019,2,2877,9,3,274543.22,52387253.72
2019,2,1550,5,3,274543.22,25329166.91
2019,2,1571,4,2,274543.22,17603887.72
2019,5,1542,7,3,125334.95,12602416.84
2019,1,1980,1,3,455163.76,42537344.97
2019,3,2848,10,2,196547.99,38836877.58
2019,5,1774,6,1,125334.95,6269621.75
2019,5,1275,9,2,125334.95,8167251.42
2019,5,1994,2,1,125334.95,5285354.75
2019,5,2147,6,1,125334.95,7587868.04
2019,2,2346,9,2,274543.22,31764876.34
2019,4,1879,8,2,153063.92,23572061.07
2019,5,1863,4,2,125334.95,9876244.64
2019,2,2901,7,3,274543.22,50115332.5
2019,4,2442,7,1,153063.92,18599759.43
2019,5,1964,3,3,125334.95,14316048.65
2019,5,2929,1,3,125334.95,20056207.21
2019,4,1988,7,3,153063.92,32955723.48
2019,2,2348,9,3,274543.22,42754699.94
2019,4,1786,8,3,153063.92,30407295.69
2019,2,2868,10,3,274543.22,53562433.69
2019,2,2952,1,3,274543.22,42726686.12
2019,5,1228,8,2,125334.95,7594936.38
2019,4,2972,6,2,153063.92,34620624.63
2019,2,2845,2,1,274543.22,15939866.51
2019,1,1321,9,1,455163.76,17394017.95
2019,2,1952,2,2,274543.22,20050428.45
2019,3,2018,9,2,196547.99,26601261.12
2019,1,1453,3,2,455163.76,23159914.17
2019,4,2006,6,3,153063.92,32355355.47
2019,1,1433,1,2,455163.76,20854941.71
2019,5,2641,7,2,125334.95,15750701.74
2019,1,2290,5,2,455163.76,39675187.35
2019,1,1075,2,1,455163.76,8939911.21
2019,3,1182,9,1,196547.99,10208316.91
2019,2,2514,4,2,274543.22,28170702.57
2019,2,2924,4,2,274543.22,32764969.9
2019,4,2868,10,3,153063.92,51398670.38
2019,5,2900,2,1,125334.95,7686824.87
2019,3,2093,7,2,196547.99,25687158.11
2019,4,2032,3,3,153063.92,30043490.59
2019,3,1782,5,1,196547.99,12150160.79
2019,4,2906,4,1,153063.92,18227889.69
2019,4,1515,6,2,153063.92,17648131.33
2019,4,2174,6,3,153063.92,35065076.17
2019,4,2262,3,3,153063.92,33444082.54
2019,2,2878,10,2,274543.22,40311894.39
2019,4,1226,4,2,153063.92,13183006.25
2019,4,2961,7,2,153063.92,35819120.47
2019,3,2913,7,2,196547.99,35750927.66
2019,1,1617,2,2,455163.76,24653364.45
2019,1,1223,2,3,455163.76,27121888.77
2019,4,1142,3,3,153063.92,16884678.28
2019,2,1001,6,1,274543.22,7477823.73
2019,3,2391,4,2,196547.99,26083981.55
2019,5,1573,2,1,125334.95,4169439.83
2019,4,1882,9,1,153063.92,16020865.2
2019,1,1752,2,1,455163.76,14569976.23
2019,4,1019,10,3,153063.92,18261940.42
2019,5,2755,2,1,125334.95,7302483.62
2019,5,1299,5,3,125334.95,10042571.62
2019,2,2980,5,2,274543.22,34783832.89
2019,4,2864,8,2,153063.92,35928889.25
2019,3,2423,10,3,196547.99,44055128.46
2019,3,1260,2,1,196547.99,6872818.22
2019,1,2542,7,2,455163.76,47564485.74
2019,3,1227,3,2,196547.99,12827897.03
2019,3,1046,7,1,196547.99,8082834.24
2019,1,2101,8,1,455163.76,26208493.19
2019,5,1873,2,1,125334.95,4964628.61
2019,1,1835,2,1,455163.76,15260220.53
2019,1,2187,5,2,455163.76,37890670.19
2019,4,1647,10,1,153063.92,14758300.23
2019,1,2594,7,3,455163.76,66514325.45
2019,5,1580,5,2,125334.95,8724987.99
2019,2,1065,10,2,274543.22,14917361.89
2019,3,2232,1,3,196547.99,31451325.3
2019,5,1763,2,1,125334.95,4673059.39
2019,1,1504,2,3,455163.76,33353492.0
2019,4,2678,2,2,153063.92,26396478.94
2019,2,1234,3,3,274543.22,19012983.13
2019,2,1483,2,2,274543.22,15232984.32
2019,2,2194,2,3,274543.22,32779910.6
2019,4,1948,9,1,153063.92,16582702.13
2019,2,1952,3,3,274543.22,30075642.68
2019,5,1164,1,3,125334.95,7970442.2
2019,3,1065,3,3,196547.99,15975211.41
2019,4,2595,8,2,153063.92,32554283.38
2019,1,2967,2,2,455163.76,45235950.73
2019,4,2946,7,2,153063.92,35637665.96
2019,5,2120,1,1,125334.95,5151056.2
2019,4,1768,10,2,153063.92,23763820.4
2019,4,1158,6,2,153063.92,13489462.76
2019,2,1587,3,2,274543.22,17042210.53
2019,2,1198,7,2,274543.22,15102253.14
2019,1,1001,7,3,455163.76,25667247.41
2019,1,2512,10,1,455163.76,34817142.58
2019,1,2231,2,1,455163.76,18553434.34
2019,4,2884,9,3,153063.92,50393277.97
2019,2,2779,2,1,274543.22,15570084.02
2019,4,2015,10,2,153063.92,27083765.9
2019,2,2193,9,2,274543.22,29693253.97
2019,2,2285,9,3,274543.22,41607533.8
2019,1,2129,1,1,455163.76,16229750.44
2019,2,2680,8,1,274543.22,22523115.42
2019,3,2979,3,3,196547.99,44685591.35
2019,5,2010,1,2,125334.95,9323588.44
2019,5,2437,6,3,125334.95,19378750.55
2019,1,1055,5,1,455163.76,10966984.1
2019,5,2179,1,3,125334.95,14920613.01
2019,5,2689,9,2,125334.95,17224893.39
2019,5,1631,2,3,125334.95,11528470.21
2019,4,1703,2,2,153063.92,16786110.39
2019,1,2998,8,3,455163.76,78951197.28
2019,2,1865,7,2,274543.22,23510602.76
2019,1,1014,7,1,455163.76,11946216.24
2019,5,1467,8,3,125334.95,12313498.25
2019,3,2110,8,1,196547.99,17263864.83
2019,2,2043,8,1,274543.22,17169673.43
2019,4,1721,8,3,153063.92,29300647.19
2019,5,2448,3,1,125334.95,7029468.81
2019,3,1257,10,1,196547.99,11427423.95
2019,3,2892,1,3,196547.99,40751448.38
2019,2,1376,3,1,274543.22,8351855.07
2019,1,1161,2,1,455163.76,9655104.11
2019,2,2276,10,2,274543.22,31879733.02
2019,2,1846,8,3,274543.22,32751896.78
2019,2,1654,8,2,274543.22,21622937.84
2019,5,1255,1,3,125334.95,8593560.96
2019,4,1455,3,3,153063.92,21512440.36
2019,4,2934,4,2,153063.92,31548890.98
2019,1,1837,1,1,455163.76,14003781.85
2019,2,1839,2,2,274543.22,18889722.3
2019,3,1992,2,3,196547.99,28974928.89
2019,1,2399,3,1,455163.76,21613101.62
2019,1,1061,1,2,455163.76,15441097.81
2019,1,2435,9,3,455163.76,65812299.86
2019,2,2023,1,2,274543.22,19835188.9
2019,5,2416,10,1,125334.95,10673200.5
2019,3,2426,5,3,196547.99,38595965.31
2019,1,2668,10,1,455163.76,36979353.66
2019,3,1995,2,1,196547.99,10881962.19
2019,5,1077,8,2,125334.95,6661031.34
2019,2,1262,9,2,274543.22,17087499.55
2019,2,2723,8,3,274543.22,48311709.06
2019,3,2793,7,2,196547.99,34278180.89
2019,2,2372,9,1,274543.22,21042117.86
2019,1,2044,5,1,455163.76,21247882.0
2019,4,2834,10,1,153063.92,25394670.82
2019,1,2553,3,3,455163.76,58385936.41
2019,4,2931,3,3,153063.92,43335369.55
2019,4,1937,7,2,153063.92,23431825.85
2019,3,1010,6,3,196547.99,16527491.44
2019,1,2263,9,3,455163.76,61163546.03
2019,3,1748,6,1,196547.99,12712895.51
2019,5,1566,8,3,125334.95,13144470.52
2019,3,2870,8,3,196547.99,49573383.3
2019,5,1849,2,3,125334.95,13069369.36
2019,5,2010,9,2,125334.95,12875431.65
2019,4,2211,7,1,153063.92,16840322.73
2019,4,1294,8,2,153063.92,16233234.18
2019,1,1666,9,1,455163.76,21936740.27
2019,2,1758,2,1,274543.22,9849660.92
2019,5,2910,3,3,125334.95,21211660.68
2019,1,1331,10,2,455163.76,27672143.77
2019,4,2293,7,1,153063.92,17464884.67
2019,2,2717,5,2,274543.22,31713984.56
2019,4,1015,1,1,153063.92,5002320.04
2019,2,2686,8,3,274543.22,47655251.76
2019,4,1153,8,2,153063.92,14464388.72
2019,4,1992,9,2,153063.92,25882133.81
2019,1,1884,1,2,455163.76,27418499.78
2019,2,1072,8,3,274543.22,19019519.69
2019,2,1537,4,1,274543.22,10046691.49
2019,2,1435,5,3,274543.22,23449906.14
2019,4,2432,6,1,153063.92,17433970.2
2019,1,2817,7,2,455163.76,52710132.31
2019,1,2268,2,2,455163.76,34578744.95
2019,2,2049,5,1,274543.22,14350081.93
2019,4,2246,3,2,153063.92,23144634.89
2019,4,1602,4,2,153063.92,17226081.58
2019,5,2877,5,2,125334.95,15887209.15
2019,4,1592,8,1,153063.92,12838914.73
2019,3,2414,5,3,196547.99,38405053.69
2019,1,2250,7,2,455163.76,42100744.66
2019,2,1162,1,2,274543.22,11393222.69
2019,5,2771,9,3,125334.95,23870904.49
2019,4,2862,1,2,153063.92,26927849.43
2019,5,2101,1,1,125334.95,5104891.08
2019,2,2568,4,2,274543.22,28775801.19
2019,4,1953,10,1,153063.92,17500279.51
2019,1,1004,2,1,455163.76,8349461.26
2019,2,2015,10,2,274543.22,28223928.84
2019,4,2328,6,1,153063.92,16688438.58
2019,5,1389,8,3,125334.95,11658792.82
2019,5,2024,4,3,125334.95,15200475.29
2019,5,2841,10,3,125334.95,25101459.13
2019,3,2369,6,3,196547.99,38765967.56
2019,4,2445,7,1,153063.92,18622609.26
2019,2,1208,9,1,274543.22,10716221.91
2019,4,1228,1,3,153063.92,17055827.96
2019,1,1047,1,1,455163.76,7981469.57
2019,5,1354,5,1,125334.95,4486190.03
2019,1,2540,9,3,455163.76,68650201.91
2019,5,2096,3,3,125334.95,15278227.08
2019,4,1095,5,1,153063.92,7358988.5
2019,4,1237,6,3,153063.92,19951931.57
2019,4,2527,1,2,153063.92,23775917.37
2019,3,2633,10,3,196547.99,47873360.81
2019,4,1665,1,2,153063.92,15665572.78
2019,3,2882,2,1,196547.99,15720208.03
2019,1,2126,8,1,455163.76,26520350.56
2019,5,1173,9,3,125334.95,10104861.41
2019,4,2130,10,2,153063.92,28629489.51
2019,4,2881,9,1,153063.92,24525033.28
2019,5,1104,5,3,125334.95,8535026.23
2019,2,2146,2,1,274543.22,12023533.75
2019,1,2941,8,2,455163.76,57068512.28
2019,4,2518,2,3,153063.92,36100935.01
2019,3,2006,3,1,196547.99,11853793.23
2019,2,2123,10,3,274543.22,39648900.53
2019,2,1362,2,1,274543.22,7630965.97
2019,2,1332,6,1,274543.22,9950510.69
2019,4,1470,4,2,153063.92,15806704.07
2019,2,2410,4,2,274543.22,27005327.44
2019,2,2500,4,1,274543.22,16341398.0
2019,5,1701,5,1,125334.95,5635900.47
2019,5,1314,6,2,125334.95,7546341.51
2019,5,2872,9,2,125334.95,18397134.18
2019,4,1471,4,1,153063.92,9226849.88
2019,5,2538,5,1,125334.95,8409121.34
2019,3,2409,3,2,196547.99,25185333.29
2019,3,1506,7,1,196547.99,11637426.73
2019,4,2700,9,3,153063.92,47178172.86
2019,3,1061,4,1,196547.99,6751907.53
2019,1,1750,4,3,455163.76,41234474.19
2019,3,1044,8,3,196547.99,18032965.91
2019,4,2143,6,3,153063.92,34565068.18
2019,5,2098,4,1,125334.95,6487856.89
2019,3,2138,5,3,196547.99,34014086.49
2019,4,2482,4,1,153063.92,15568349.01
2019,3,1620,6,2,196547.99,19145707.91
2019,1,2591,1,1,455163.76,19751659.65
2019,4,2222,10,3,153063.92,39821424.54
2019,5,1291,3,3,125334.95,9410396.54
2019,5,2858,5,1,125334.95,9469373.05
2019,5,1818,8,1,125334.95,7228266.0
2019,3,2525,1,1,196547.99,12625167.08
2019,1,2166,8,3,455163.76,57040791.63
2019,2,1588,6,1,274543.22,11862921.16
2019,3,2994,2,1,196547.99,16331125.21
2019,4,1593,7,1,153063.92,12133258.3
2019,1,1276,2,1,455163.76,10611466.7
2019,4,2628,10,1,153063.92,23548763.21
2019,5,2502,5,1,125334.95,8289843.02
2019,5,2238,2,3,125334.95,15818955.45
2019,1,2570,2,1,455163.76,21372624.94
2019,4,2434,8,3,153063.92,41439729.95
2019,3,1127,4,2,196547.99,12294708.16
2019,1,1788,7,3,455163.76,45847191.17
2019,1,1870,8,3,455163.76,49245743.47
2019,1,1040,4,1,455163.76,10090318.39
2019,4,1736,8,2,153063.92,21778125.61
2019,2,2232,9,2,274543.22,30221314.57
2019,4,2415,3,1,153063.92,14066084.87
2019,1,1359,10,2,455163.76,28254277.53
2019,1,2323,6,3,455163.76,57955573.24
2019,3,2819,5,1,196547.99,19220708.9
2019,2,1924,5,1,274543.22,13474649.9
2019,5,1297,1,3,125334.95,8881154.23
2019,2,1847,7,2,274543.22,23283690.77
2019,1,1005,2,2,455163.76,15322592.01
2019,2,2814,10,3,274543.22,52553935.98
2019,3,2257,6,3,196547.99,36933216.03
2019,2,2623,3,3,274543.22,40414144.85
2019,3,1661,5,3,196547.99,26425349.7
2019,1,2259,7,1,455163.76,26613907.77
2019,2,1593,3,2,274543.22,17106642.33
2019,5,1748,8,2,125334.95,10811033.22
2019,4,2345,1,3,153063.92,32569964.64
2019,3,2672,2,1,196547.99,14574738.33
2019,2,2092,3,1,274543.22,12697733.15
2019,5,2449,3,3,125334.95,17851325.43
2019,4,2316,4,2,153063.92,24903623.55
2019,1,2883,4,3,455163.76,67930850.91
2019,2,2953,3,1,274543.22,17923712.23
2019,2,1975,1,1,274543.22,10143339.19
2019,5,2248,3,2,125334.95,11420677.95
2019,3,2438,10,1,196547.99,22163929.67
2019,3,1318,10,2,196547.99,17972965.12
2019,2,1446,7,3,274543.22,24979927.89
2019,5,2252,4,3,125334.95,16912781.79
2019,4,2674,5,2,153063.92,29951195.21
2019,1,1188,7,3,455163.76,30462227.69
2019,3,1995,5,2,196547.99,22670754.56
2019,3,2412,3,2,196547.99,25216697.34
2019,3,1999,9,1,196547.99,17264319.38
2019,5,2142,5,2,125334.95,11828433.09
2019,5,2917,2,2,125334.95,14175123.53
2019,4,2338,3,1,153063.92,13617601.01
2019,3,2455,9,1,196547.99,21202553.31
2019,4,1330,3,3,153063.92,19664292.56
2019,3,1149,9,2,196547.99,15146109.53
2019,2,1776,5,1,274543.22,12438138.37
2019,1,1856,2,1,455163.76,15434860.66
2019,5,1175,5,3,125334.95,9083927.37
2019,3,2805,2,1,196547.99,15300202.48
2019,5,2826,2,3,125334.95,19975142.13
2019,2,1801,4,1,274543.22,11772343.12
2019,2,2249,4,3,274543.22,35701752.57
2019,4,2352,10,3,153063.92,42151210.85
2019,4,1907,5,1,153063.92,12816064.91
2019,2,2716,9,3,274543.22,49455606.92
2019,2,2242,4,1,274543.22,14654965.73
2019,1,2244,10,1,455163.76,31102574.82
2019,2,2320,1,2,274543.22,22747226.02
2019,4,1689,1,1,153063.92,8324057.68
2019,2,1701,2,1,274543.22,9530303.32
2019,5,2236,5,3,125334.95,17286520.52
2019,1,2815,4,1,455163.76,27311775.26
2019,1,2407,8,2,455163.76,46706531.47
2019,3,1651,7,3,196547.99,27767185.64
2019,3,1279,6,1,196547.99,9301941.28
2019,2,2201,8,1,274543.22,18497528.75
2019,4,2114,8,1,153063.92,17048659.39
2019,5,1675,3,1,125334.95,4809787.69
2019,5,1863,6,1,125334.95,6584163.09
2019,3,2616,8,2,196547.99,33294986.06
2019,5,1546,1,3,125334.95,10586171.51
2019,4,1022,5,2,153063.92,11447315.45
2019,5,1351,2,3,125334.95,9549333.69
2019,1,1878,6,3,455163.76,46853450.95
2019,4,1997,7,3,153063.92,33104919.42
2019,2,2148,7,1,274543.22,17049213.99
2019,3,2627,4,2,196547.99,28658561.07
2019,4,1080,5,2,153063.92,12096967.4
2019,3,2204,10,1,196547.99,20036628.79
2019,5,2383,7,2,125334.95,14212011.46
2019,1,1546,10,3,455163.76,42856132.51
2019,3,2920,2,2,196547.99,29200386.42
2019,3,1469,8,2,196547.99,18696611.06
2019,4,2777,3,3,153063.92,41058451.46
2019,2,1929,8,2,274543.22,25218045.4
2019,3,2705,5,1,196547.99,18443425.89
2019,1,2914,2,2,455163.76,44427893.64
2019,2,2443,3,1,274543.22,14828184.55
